num_segments,video_duration,total_qoe,avg_qoe_per_segment,total_rebuf_time,rebuf_ratio,stall_events,stall_frequency,avg_weighted_quality_kbps,weighted_quality_mbps,viewport_hits,viewport_misses,viewport_hit_rate,segments_with_user_data,user_data_coverage,total_wasted_bits,wasted_bits_ratio,total_unpredicted_latency,avg_unpredicted_latency_per_segment,total_bits_downloaded,total_mb_downloaded,bandwidth_savings,avg_bandwidth_mbps,approach,user_trace_file,network_trace,video_id
70,70.52,-278260.3181156298,-3975.147401651854,64793.097236192974,918.7903748751131,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.889393079977312,baseline,Diving-2OzlksZBTiA_0_processed.csv,Verizon1,2OzlksZBTiA
70,70.52,-69281.46952890742,-989.7352789843917,16146.524309048244,228.96375934555084,70,1.0,3355.5714285714284,3.3555714285714284,65,44,0.5963302752293578,70,1.0,967500000.0,0.4607142857142857,5.400000000000002,0.07714285714285718,2100000000.0,262.5,0.75,3.722348269994328,predictive_with_content,Diving-2OzlksZBTiA_0_processed.csv,Verizon1,2OzlksZBTiA
70,70.52,-187806.16344023214,-2682.945192003316,43757.24731168183,620.4941479251536,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.889393079977312,baseline,Diving-2OzlksZBTiA_0_processed.csv,Verizon2,2OzlksZBTiA
70,70.52,-46667.93086005799,-666.684726572257,10887.561827920457,154.38970260806096,70,1.0,3355.5714285714284,3.3555714285714284,65,44,0.5963302752293578,70,1.0,967500000.0,0.4607142857142857,5.400000000000002,0.07714285714285718,2100000000.0,262.5,0.75,3.722348269994328,predictive_with_content,Diving-2OzlksZBTiA_0_processed.csv,Verizon2,2OzlksZBTiA
70,70.52,-2994.6578719578165,-42.78082674225452,777.8274120832131,11.029883892274718,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.889393079977312,baseline,Diving-2OzlksZBTiA_0_processed.csv,ATT2,2OzlksZBTiA
70,70.52,-465.0544679894543,-6.643635256992204,142.7068530208033,2.0236365998412267,70,1.0,3355.5714285714284,3.3555714285714284,65,44,0.5963302752293578,70,1.0,967500000.0,0.4607142857142857,5.400000000000002,0.07714285714285718,2100000000.0,262.5,0.75,3.722348269994328,predictive_with_content,Diving-2OzlksZBTiA_0_processed.csv,ATT2,2OzlksZBTiA
70,70.52,-36046.60832641964,-514.9515475202807,8464.32751777201,120.02733292359629,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.889393079977312,baseline,Diving-2OzlksZBTiA_0_processed.csv,ATT1,2OzlksZBTiA
70,70.52,-8728.04208160491,-124.68631545149871,2064.3318794430024,29.27299885767162,70,1.0,3355.5714285714284,3.3555714285714284,65,44,0.5963302752293578,70,1.0,967500000.0,0.4607142857142857,5.400000000000002,0.07714285714285718,2100000000.0,262.5,0.75,3.722348269994328,predictive_with_content,Diving-2OzlksZBTiA_0_processed.csv,ATT1,2OzlksZBTiA
70,70.52,-4307.339843584577,-61.533426336922524,1083.1022892057154,15.358795933149679,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.889393079977312,baseline,Diving-2OzlksZBTiA_0_processed.csv,TMobile2,2OzlksZBTiA
70,70.52,-793.2249608961437,-11.331785155659196,219.02557230142884,3.1058646100599665,70,1.0,3355.5714285714284,3.3555714285714284,65,44,0.5963302752293578,70,1.0,967500000.0,0.4607142857142857,5.400000000000002,0.07714285714285718,2100000000.0,262.5,0.75,3.722348269994328,predictive_with_content,Diving-2OzlksZBTiA_0_processed.csv,TMobile2,2OzlksZBTiA
70,70.52,-34929.07849581773,-498.98683565453905,8204.436859492496,116.34198609603654,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.889393079977312,baseline,Diving-2OzlksZBTiA_0_processed.csv,TMobile1,2OzlksZBTiA
70,70.52,-8448.659623954434,-120.69513748506334,1999.3592148731243,28.351662150781685,70,1.0,3355.5714285714284,3.3555714285714284,65,44,0.5963302752293578,70,1.0,967500000.0,0.4607142857142857,5.400000000000002,0.07714285714285718,2100000000.0,262.5,0.75,3.722348269994328,predictive_with_content,Diving-2OzlksZBTiA_0_processed.csv,TMobile1,2OzlksZBTiA
