num_segments,video_duration,total_qoe,avg_qoe_per_segment,total_rebuf_time,rebuf_ratio,stall_events,stall_frequency,avg_weighted_quality_kbps,weighted_quality_mbps,viewport_hits,viewport_misses,viewport_hit_rate,segments_with_user_data,user_data_coverage,total_wasted_bits,wasted_bits_ratio,total_unpredicted_latency,avg_unpredicted_latency_per_segment,total_bits_downloaded,total_mb_downloaded,bandwidth_savings,avg_bandwidth_mbps,approach,user_trace_file,network_trace,video_id
70,70.63,-278260.3181156298,-3975.147401651854,64793.097236192974,917.3594398441594,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.866204162537166,baseline,Rollercoaster-8lsB-P8nGSM_0_processed.csv,Verizon1,P8nGSM
70,70.63,-69335.7195289074,-990.5102789843914,16146.524309048244,228.60716847017196,70,1.0,2947.3571428571427,2.947357142857143,54,55,0.4954128440366973,70,1.0,1017000000.0,0.48428571428571426,6.150000000000004,0.08785714285714291,2100000000.0,262.5,0.75,3.7165510406342914,predictive_with_content,Rollercoaster-8lsB-P8nGSM_0_processed.csv,Verizon1,P8nGSM
70,70.63,-187806.16344023214,-2682.945192003316,43757.24731168183,619.5277829772311,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.866204162537166,baseline,Rollercoaster-8lsB-P8nGSM_0_processed.csv,Verizon2,P8nGSM
70,70.63,-46722.180860058004,-667.4597265722572,10887.561827920457,154.14925425343986,70,1.0,2947.3571428571427,2.947357142857143,54,55,0.4954128440366973,70,1.0,1017000000.0,0.48428571428571426,6.150000000000004,0.08785714285714291,2100000000.0,262.5,0.75,3.7165510406342914,predictive_with_content,Rollercoaster-8lsB-P8nGSM_0_processed.csv,Verizon2,P8nGSM
70,70.63,-2994.6578719578165,-42.78082674225452,777.8274120832131,11.012705820235213,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.866204162537166,baseline,Rollercoaster-8lsB-P8nGSM_0_processed.csv,ATT2,P8nGSM
70,70.63,-519.3044679894542,-7.418635256992204,142.7068530208033,2.0204849641909006,70,1.0,2947.3571428571427,2.947357142857143,54,55,0.4954128440366973,70,1.0,1017000000.0,0.48428571428571426,6.150000000000004,0.08785714285714291,2100000000.0,262.5,0.75,3.7165510406342914,predictive_with_content,Rollercoaster-8lsB-P8nGSM_0_processed.csv,ATT2,P8nGSM
70,70.63,-36046.60832641964,-514.9515475202807,8464.32751777201,119.84040093121918,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.866204162537166,baseline,Rollercoaster-8lsB-P8nGSM_0_processed.csv,ATT1,P8nGSM
70,70.63,-8782.29208160491,-125.46131545149872,2064.3318794430024,29.22740874193689,70,1.0,2947.3571428571427,2.947357142857143,54,55,0.4954128440366973,70,1.0,1017000000.0,0.48428571428571426,6.150000000000004,0.08785714285714291,2100000000.0,262.5,0.75,3.7165510406342914,predictive_with_content,Rollercoaster-8lsB-P8nGSM_0_processed.csv,ATT1,P8nGSM
70,70.63,-4307.339843584577,-61.533426336922524,1083.1022892057154,15.334875962136705,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.866204162537166,baseline,Rollercoaster-8lsB-P8nGSM_0_processed.csv,TMobile2,P8nGSM
70,70.63,-847.4749608961439,-12.106785155659198,219.02557230142884,3.101027499666273,70,1.0,2947.3571428571427,2.947357142857143,54,55,0.4954128440366973,70,1.0,1017000000.0,0.48428571428571426,6.150000000000004,0.08785714285714291,2100000000.0,262.5,0.75,3.7165510406342914,predictive_with_content,Rollercoaster-8lsB-P8nGSM_0_processed.csv,TMobile2,P8nGSM
70,70.63,-34929.07849581773,-498.98683565453905,8204.436859492496,116.16079370653401,70,1.0,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.866204162537166,baseline,Rollercoaster-8lsB-P8nGSM_0_processed.csv,TMobile1,P8nGSM
70,70.63,-8502.909623954436,-121.47013748506338,1999.3592148731243,28.307506935765602,70,1.0,2947.3571428571427,2.947357142857143,54,55,0.4954128440366973,70,1.0,1017000000.0,0.48428571428571426,6.150000000000004,0.08785714285714291,2100000000.0,262.5,0.75,3.7165510406342914,predictive_with_content,Rollercoaster-8lsB-P8nGSM_0_processed.csv,TMobile1,P8nGSM
70,70.63,-12553.962705627471,-179.34232436610674,3000.9215594482484,42.487916741444835,20,0.2857142857142857,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.866204162537166,baseline,Rollercoaster-8lsB-P8nGSM_0_processed.csv,fcc_train_trace_10719_htt,P8nGSM
70,70.63,-2925.3142501248185,-41.79020357321169,702.2440116569339,9.94257414210582,6,0.08571428571428572,2947.3571428571427,2.947357142857143,54,55,0.4954128440366973,70,1.0,1017000000.0,0.48428571428571426,6.150000000000004,0.08785714285714291,2100000000.0,262.5,0.75,3.7165510406342914,predictive_with_content,Rollercoaster-8lsB-P8nGSM_0_processed.csv,fcc_train_trace_10719_htt,P8nGSM
70,70.63,-12448.443398152223,-177.8349056878889,2976.3821856167965,42.140481178207516,14,0.2,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.866204162537166,baseline,Rollercoaster-8lsB-P8nGSM_0_processed.csv,fcc_train_trace_14677_htt,P8nGSM
70,70.63,-2904.2892423952017,-41.48984631993145,697.3544749756276,9.87334666537771,4,0.05714285714285714,2947.3571428571427,2.947357142857143,54,55,0.4954128440366973,70,1.0,1017000000.0,0.48428571428571426,6.150000000000004,0.08785714285714291,2100000000.0,262.5,0.75,3.7165510406342914,predictive_with_content,Rollercoaster-8lsB-P8nGSM_0_processed.csv,fcc_train_trace_14677_htt,P8nGSM
70,70.63,-12512.811992422001,-178.75445703460002,2991.351626144651,42.35242285352756,18,0.2571428571428571,5000.0,5.0,109,0,1.0,70,1.0,7069500000.0,0.8416071428571429,0.0,0.0,8400000000.0,1050.0,0.0,14.866204162537166,baseline,Rollercoaster-8lsB-P8nGSM_0_processed.csv,fcc_train_trace_158454_ht,P8nGSM
70,70.63,-2917.3925652050702,-41.67703664578672,700.4017593500156,9.916491000283386,4,0.05714285714285714,2947.3571428571427,2.947357142857143,54,55,0.4954128440366973,70,1.0,1017000000.0,0.48428571428571426,6.150000000000004,0.08785714285714291,2100000000.0,262.5,0.75,3.7165510406342914,predictive_with_content,Rollercoaster-8lsB-P8nGSM_0_processed.csv,fcc_train_trace_158454_ht,P8nGSM
