num_segments,video_duration,total_qoe,avg_qoe_per_segment,total_rebuf_time,rebuf_ratio,stall_events,stall_frequency,avg_weighted_quality_kbps,weighted_quality_mbps,viewport_hits,viewport_misses,viewport_hit_rate,segments_with_user_data,user_data_coverage,total_wasted_bits,wasted_bits_ratio,total_unpredicted_latency,avg_unpredicted_latency_per_segment,total_bits_downloaded,total_mb_downloaded,bandwidth_savings,avg_bandwidth_mbps,approach,user_trace_file,network_trace,video_id
47,47.96,-197843.7183243204,-4209.440815411072,46064.81821495826,960.4841162418319,47,1.0,5000.0,5.0,74,0,1.0,47,1.0,4743000000.0,0.8409574468085106,0.0,0.0,5640000000.0,705.0,0.0,14.699749791492911,baseline,Elephant-training-2bpICIClAIg_0_processed.csv,Verizon1,2bpICIClAIg
47,47.96,-49248.61458108012,-1047.8428634272366,11481.704553739564,239.4016796025764,47,1.0,3754.3617021276596,3.7543617021276594,48,26,0.6486486486486487,47,1.0,630000000.0,0.44680851063829785,2.849999999999999,0.06063829787234041,1410000000.0,176.25,0.75,3.6749374478732277,predictive_with_content,Elephant-training-2bpICIClAIg_0_processed.csv,Verizon1,2bpICIClAIg
47,47.96,-118639.46326014279,-2524.2438991519743,27645.224013986648,576.4225190572696,47,1.0,5000.0,5.0,74,0,1.0,47,1.0,4743000000.0,0.8409574468085106,0.0,0.0,5640000000.0,705.0,0.0,14.699749791492911,baseline,Elephant-training-2bpICIClAIg_0_processed.csv,Verizon2,2bpICIClAIg
47,47.96,-29447.55081503569,-626.5436343624615,6876.806003496662,143.38628030643582,47,1.0,3754.3617021276596,3.7543617021276594,48,26,0.6486486486486487,47,1.0,630000000.0,0.44680851063829785,2.849999999999999,0.06063829787234041,1410000000.0,176.25,0.75,3.6749374478732277,predictive_with_content,Elephant-training-2bpICIClAIg_0_processed.csv,Verizon2,2bpICIClAIg
47,47.96,-2039.4978049247718,-43.39357031754834,528.9529778894819,11.029044576511298,47,1.0,5000.0,5.0,74,0,1.0,47,1.0,4743000000.0,0.8409574468085106,0.0,0.0,5640000000.0,705.0,0.0,14.699749791492911,baseline,Elephant-training-2bpICIClAIg_0_processed.csv,ATT2,2bpICIClAIg
47,47.96,-297.55945123119295,-6.331052153855169,97.73824447237048,2.037911686246257,47,1.0,3754.3617021276596,3.7543617021276594,48,26,0.6486486486486487,47,1.0,630000000.0,0.44680851063829785,2.849999999999999,0.06063829787234041,1410000000.0,176.25,0.75,3.6749374478732277,predictive_with_content,Elephant-training-2bpICIClAIg_0_processed.csv,ATT2,2bpICIClAIg
47,47.96,-21773.487662886535,-463.26569495503264,5118.252944857336,106.71920235315545,47,1.0,5000.0,5.0,74,0,1.0,47,1.0,4743000000.0,0.8409574468085106,0.0,0.0,5640000000.0,705.0,0.0,14.699749791492911,baseline,Elephant-training-2bpICIClAIg_0_processed.csv,ATT1,2bpICIClAIg
47,47.96,-5231.056915721633,-111.29908331322623,1245.0632362143338,25.960451130407293,47,1.0,3754.3617021276596,3.7543617021276594,48,26,0.6486486486486487,47,1.0,630000000.0,0.44680851063829785,2.849999999999999,0.06063829787234041,1410000000.0,176.25,0.75,3.6749374478732277,predictive_with_content,Elephant-training-2bpICIClAIg_0_processed.csv,ATT1,2bpICIClAIg
47,47.96,-2915.7562782670507,-62.03736762270321,732.7340182016396,15.278023732311084,47,1.0,5000.0,5.0,74,0,1.0,47,1.0,4743000000.0,0.8409574468085106,0.0,0.0,5640000000.0,705.0,0.0,14.699749791492911,baseline,Elephant-training-2bpICIClAIg_0_processed.csv,TMobile2,2bpICIClAIg
47,47.96,-516.6240695667626,-10.992001480143886,148.68350455040994,3.100156475196204,47,1.0,3754.3617021276596,3.7543617021276594,48,26,0.6486486486486487,47,1.0,630000000.0,0.44680851063829785,2.849999999999999,0.06063829787234041,1410000000.0,176.25,0.75,3.6749374478732277,predictive_with_content,Elephant-training-2bpICIClAIg_0_processed.csv,TMobile2,2bpICIClAIg
